"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.410556521E1,-1.980787425E-1,-9.095772987E-1,2.121727104E0,2.316957478E0
1.411559121E1,-2.036883420E-1,-1.153720845E0,2.419692442E0,2.688395850E0
1.412561821E1,-2.923404635E-1,-1.220527476E0,2.468279296E0,2.769034660E0
1.413564421E1,-4.950793639E-1,-1.047188742E0,2.320586815E0,2.593613503E0
1.414567121E1,-7.463285194E-1,-7.555905821E-1,1.942052107E0,2.213479110E0
1.415569721E1,-9.902664627E-1,-3.786317718E-1,1.477116017E0,1.818202797E0
1.416572421E1,-1.115211740E0,-4.638800830E-2,8.643628997E-1,1.411726707E0
1.417575121E1,-1.093976626E0,1.771061687E-1,2.119095272E-1,1.128298321E0
1.418577696E1,-8.905668312E-1,4.552760513E-1,-3.733762944E-1,1.067612018E0
1.419580396E1,-4.718859445E-1,6.769365415E-1,-9.667938387E-1,1.271066384E0
1.420582996E1,-5.039912514E-2,7.134683369E-1,-1.542945140E0,1.700663648E0
1.421585696E1,2.429631393E-1,7.413526851E-1,-2.022841916E0,2.168069258E0
1.422588296E1,4.321001004E-1,7.943522863E-1,-2.371429524E0,2.537988188E0
1.423590996E1,5.909119394E-1,7.335618550E-1,-2.607821344E0,2.772728273E0
1.424593696E1,7.020179538E-1,6.555430412E-1,-2.733087414E0,2.896952312E0
1.425596296E1,7.368391462E-1,4.779396034E-1,-2.604769097E0,2.748850713E0
1.426598996E1,8.714406618E-1,4.117927205E-1,-2.328938978E0,2.520503687E0
1.427601596E1,1.016182346E0,5.028707056E-1,-2.060088095E0,2.351482185E0
1.428604296E1,9.312505151E-1,7.143503894E-1,-1.723093176E0,2.084843902E0
1.429606896E1,8.054570259E-1,8.151777296E-1,-1.234767639E0,1.684614755E0
1.430609596E1,7.851116391E-1,6.591906805E-1,-1.097645169E0,1.501917960E0
1.431612196E1,7.523229387E-1,5.777407207E-1,-9.582937413E-1,1.348369771E0
1.432614896E1,7.224183775E-1,5.995577055E-1,-9.921280700E-1,1.365897457E0
1.433617596E1,7.520006110E-1,5.420573562E-1,-1.039506889E0,1.392804964E0
1.434620196E1,6.839219177E-1,5.908708627E-1,-1.108338557E0,1.430137030E0
1.435622896E1,5.532050729E-1,7.475821625E-1,-9.587293589E-1,1.335693425E0
1.436625496E1,4.485912220E-1,7.787412438E-1,-7.903324717E-1,1.196786290E0
1.437628196E1,3.799324849E-1,7.592321549E-1,-7.148326385E-1,1.109850377E0
1.438630796E1,3.295438117E-1,7.684595729E-1,-4.959076220E-1,9.721386776E-1
1.439633496E1,1.302373731E-1,6.946938776E-1,-2.730801737E-1,7.577163970E-1
1.440636096E1,7.901152477E-2,5.679267539E-1,-3.508797169E-2,5.744691329E-1
1.441638796E1,1.293059117E-1,2.812896645E-1,-9.018570006E-2,3.224551979E-1
1.442641396E1,9.073409580E-2,9.935004115E-2,2.329133105E-1,2.689827449E-1
1.443644096E1,1.180992843E-1,-6.344009712E-3,4.370898950E-1,4.528081975E-1
1.444646796E1,7.351448424E-2,-2.278609508E-1,7.875240541E-1,8.231155010E-1
1.445649396E1,-9.523623258E-2,-3.124315696E-1,9.790952110E-1,1.032138972E0
1.446652096E1,-3.226905826E-1,-3.320703205E-1,1.059042436E0,1.155842027E0
1.447654696E1,-3.934206227E-1,-1.439674395E-1,1.289152592E0,1.355514963E0
1.448657396E1,-3.027947735E-1,7.445427798E-2,1.278822901E0,1.316288770E0
1.449659996E1,-1.512170367E-1,8.379396245E-2,1.296390275E0,1.307866876E0
1.450662696E1,1.267647117E-2,9.462629490E-2,1.342599066E0,1.345989258E0
1.451665296E1,5.794334896E-2,-9.655536443E-2,1.565687301E0,1.569731535E0
1.452667996E1,-6.703459986E-2,-3.599346419E-1,2.021716327E0,2.054600567E0
1.453670596E1,-1.242583027E-1,-7.350597654E-1,2.569114530E0,2.675089242E0
1.454673296E1,2.658977464E-2,-1.191496928E0,2.864322907E0,3.102372908E0
1.455675996E1,2.195144890E-1,-1.472912746E0,2.784124836E0,3.157373856E0
1.456678596E1,1.589931026E-1,-1.299339611E0,2.742478627E0,3.038873352E0
1.457681296E1,-2.915541592E-1,-5.704849838E-1,2.430666497E0,2.513681874E0
1.458683896E1,-7.498415997E-1,1.497942629E-1,1.730147257E0,1.891589352E0
1.459686596E1,-1.149310363E0,1.019628329E0,1.046534657E0,1.858975801E0
1.460689196E1,-1.403019808E0,1.826303549E0,4.241611165E-1,2.341743344E0
1.461691896E1,-1.641242975E0,1.934956218E0,-5.701503038E-2,2.537909530E0
1.462694496E1,-1.550327542E0,1.676748876E0,-1.340275383E-1,2.287567630E0
1.463697196E1,-1.056806754E0,1.136093901E0,-2.157189882E-1,1.566551802E0
1.464699796E1,-2.551501986E-1,1.477541694E-1,-1.436842149E-1,3.279909633E-1
1.465702496E1,2.902044026E-1,-9.256433277E-1,1.499378121E-1,9.815882603E-1
1.466705196E1,6.928400910E-1,-1.697973977E0,4.630211270E-1,1.891436380E0
1.467707796E1,9.262203017E-1,-2.191688747E0,6.837605345E-1,2.475663967E0
1.468710496E1,7.541879813E-1,-2.400669696E0,7.157828110E-1,2.616172688E0
1.469713096E1,4.468665127E-1,-2.397525648E0,6.181115055E-1,2.515925425E0
1.470715796E1,5.345890000E-3,-2.090680727E0,5.142620319E-1,2.153007181E0
1.471718396E1,-3.049870408E-1,-1.496036291E0,2.765060574E-1,1.551643412E0
1.472721096E1,-3.541792276E-1,-1.001194032E0,-2.513215148E-1,1.091327136E0
1.473723696E1,-2.321575579E-1,-6.383253300E-1,-8.230511516E-1,1.067131462E0
1.474726396E1,-8.529114202E-2,-3.018096821E-1,-1.317030947E0,1.353858995E0
1.475728996E1,-3.865491942E-2,-8.513958950E-2,-1.714980749E0,1.717527852E0
1.476731696E1,6.354958624E-2,6.973974109E-2,-2.049328049E0,2.051498875E0
1.477734296E1,1.784958326E-1,1.163372442E-1,-2.372628788E0,2.382175998E0
1.478736996E1,2.315750290E-1,1.502230466E-1,-2.452380132E0,2.467865934E0
1.479739696E1,1.927031779E-1,1.675448748E-1,-2.393735483E0,2.407317046E0
1.480742296E1,2.088343303E-1,1.326006715E-1,-2.348911312E0,2.361901579E0
1.481744996E1,4.944738116E-1,2.609721981E-2,-2.372508336E0,2.423629761E0
1.482747596E1,7.449786897E-1,-5.835594311E-3,-2.507851498E0,2.616170185E0
1.483750296E1,8.908017430E-1,8.282529809E-2,-2.264196267E0,2.434537433E0
1.484752896E1,9.612026580E-1,4.331462039E-2,-2.142791113E0,2.348901969E0
1.485755596E1,8.720108385E-1,6.411102857E-2,-1.946893017E0,2.134222468E0
1.486758196E1,5.992707534E-1,3.281261542E-1,-1.642607422E0,1.779031015E0
1.487760896E1,3.540370671E-1,5.730532637E-1,-1.443463537E0,1.592896503E0
1.488763496E1,3.286138120E-1,6.915898832E-1,-1.302646796E0,1.511016969E0
1.489766196E1,3.655217296E-1,6.634723042E-1,-1.224188272E0,1.439596665E0
1.490768796E1,2.788888709E-1,5.629270922E-1,-1.096240084E0,1.263490496E0
1.491771496E1,1.056506353E-1,5.309048887E-1,-1.063488075E0,1.193326838E0
1.492774096E1,7.313302651E-2,4.789257728E-1,-1.144378456E0,1.242706878E0
1.493776796E1,1.031054154E-1,3.368253493E-1,-1.252430323E0,1.301024119E0
1.494779396E1,5.545820922E-2,3.155799298E-1,-1.185215995E0,1.227763519E0
1.495782096E1,9.166146420E-2,4.147994684E-1,-1.044065963E0,1.127179736E0
1.496784796E1,2.261348527E-1,4.252472733E-1,-8.556306678E-1,9.818737469E-1
1.497787396E1,3.244092985E-1,3.789239864E-1,-5.635716015E-1,7.526205754E-1
1.498790096E1,4.193097547E-1,3.891511686E-1,-3.462177318E-1,6.686748240E-1
1.499792696E1,4.209014399E-1,3.692252829E-1,-2.430629075E-2,5.604249525E-1
1.500795396E1,3.614575493E-1,2.996348833E-1,4.760317665E-1,6.686096514E-1
1.501797996E1,2.605222549E-1,2.363482025E-1,8.584958035E-1,9.277647130E-1
1.502800696E1,3.131374016E-2,1.411734023E-1,1.424746014E0,1.432065531E0
1.503803296E1,-1.493931440E-1,-1.053342096E-1,1.870587437E0,1.879497531E0
1.504805996E1,-1.924860270E-1,-4.915338316E-1,2.408738269E0,2.465902761E0
1.505808596E1,-2.188721723E-1,-8.505191781E-1,2.883521070E0,3.014296213E0
1.506811296E1,-2.137535197E-1,-1.176350081E0,3.292414522E0,3.502782246E0
1.507813896E1,-2.721331441E-1,-1.393605206E0,3.534064157E0,3.808648236E0
1.508816596E1,-3.395443777E-1,-1.331332651E0,3.396703706E0,3.664059644E0
1.509819196E1,-3.337624316E-1,-9.674803749E-1,3.068052764E0,3.234248506E0
1.510821896E1,-4.451093513E-1,-5.573917524E-1,2.504567116E0,2.604162887E0
1.511824496E1,-5.471869723E-1,-2.741845849E-1,1.861286271E0,1.959330843E0
1.512827196E1,-6.222183705E-1,-9.033008974E-2,1.466472330E0,1.595573978E0
1.513829796E1,-6.054531607E-1,-9.850175634E-2,1.078958638E0,1.241139745E0
1.514832496E1,-5.262706049E-1,-2.808213574E-1,9.316479796E-1,1.106250126E0
1.515835196E1,-3.519212522E-1,-5.365348072E-1,8.529543972E-1,1.067356253E0
1.516837796E1,-1.924947247E-1,-8.831587744E-1,7.238180548E-1,1.157988003E0
1.517840496E1,-1.024296235E-1,-1.227749811E0,8.768911439E-1,1.512216752E0
1.518842696E1,-4.382817037E-2,-1.413635428E0,9.389032048E-1,1.697593962E0
1.519845396E1,1.141168188E-1,-1.524050009E0,9.342920905E-1,1.791271277E0
1.520847996E1,2.084830588E-1,-1.550111488E0,8.243053794E-1,1.767990432E0
1.521850696E1,6.211460643E-2,-1.324465827E0,6.030367988E-1,1.456612966E0
1.522853296E1,-1.247350701E-1,-9.634236498E-1,3.724360621E-1,1.040409817E0
1.523855996E1,-2.107636922E-1,-6.070913313E-1,1.504102671E-1,6.600033840E-1
1.524858596E1,-2.673376963E-1,-3.157312630E-1,-1.413780731E-1,4.371995356E-1
1.525861296E1,-3.104701942E-1,-1.227095398E-1,-3.421960169E-1,4.780664040E-1
1.526863896E1,-3.085523075E-1,-1.021024352E-3,-5.436653405E-1,6.251220452E-1
1.527866596E1,-3.014309835E-1,3.091644013E-2,-7.717728245E-1,8.291258992E-1
1.528869196E1,-3.226177847E-1,9.040585686E-2,-9.239676619E-1,9.828385901E-1
1.529871896E1,-3.808950828E-1,7.215120591E-2,-1.082479831E0,1.149804090E0
1.530874496E1,-2.876917078E-1,-3.028275727E-2,-1.215608068E0,1.249554536E0
1.531877196E1,-2.393864706E-2,-6.707997059E-2,-1.441015892E0,1.442774959E0
1.532879796E1,2.293910940E-1,-1.031936535E-1,-1.625772704E0,1.645115828E0
1.533882496E1,3.752933040E-1,-1.348763530E-1,-1.769623564E0,1.814002275E0
1.534885196E1,4.892530520E-1,-1.560877491E-1,-1.991172227E0,2.056331386E0
1.535887796E1,5.442001415E-1,-2.591254464E-1,-2.071687217E0,2.157588403E0
1.536890496E1,5.806510992E-1,-4.357291017E-1,-2.045842524E0,2.170826382E0
1.537893096E1,5.711022305E-1,-5.174021329E-1,-2.049695839E0,2.189775275E0
1.538895796E1,4.846181104E-1,-5.625212954E-1,-1.880068113E0,2.021371076E0
1.539898396E1,3.977876157E-1,-6.402253827E-1,-1.802269739E0,1.953535190E0
1.540901096E1,3.089548883E-1,-6.119255899E-1,-1.684078215E0,1.818247916E0
1.541903696E1,2.187259188E-1,-4.812770844E-1,-1.495089188E0,1.585799590E0
1.542906396E1,6.174173679E-2,-3.233453611E-1,-1.320029399E0,1.360456496E0
1.543908996E1,-1.341364792E-1,-2.188339096E-1,-1.167507117E0,1.195388533E0
1.544911696E1,-2.641228606E-1,-1.729117417E-1,-9.967181343E-1,1.045517286E0
1.545914296E1,-2.909458661E-1,-6.256604802E-2,-9.082819211E-1,9.557928937E-1
1.546916996E1,-2.682042902E-1,5.650021959E-2,-8.166934741E-1,8.614604150E-1
1.547919696E1,-2.726328617E-1,1.660427433E-1,-6.831822449E-1,7.540801348E-1
1.548922296E1,-1.911845464E-1,2.248472593E-1,-5.417638260E-1,6.169407297E-1
1.549924996E1,-5.282210167E-2,1.716339240E-1,-3.342841494E-1,3.794657703E-1
1.550927596E1,4.611812275E-2,1.236642622E-1,-4.555097938E-2,1.396231453E-1
1.551930296E1,-5.838857789E-2,1.456570107E-1,3.536735165E-1,3.869239552E-1
1.552932896E1,-3.089737821E-1,6.937127514E-2,7.439605433E-1,8.085508406E-1
1.553935596E1,-5.270844277E-1,-7.741519835E-2,1.035192813E0,1.164231621E0
1.554938196E1,-7.629718148E-1,-2.284428949E-1,1.263241825E0,1.493349274E0
1.555940896E1,-9.375474548E-1,-3.439857034E-1,1.379458745E0,1.703005526E0
1.556943496E1,-1.053346664E0,-3.395179190E-1,1.534125200E0,1.891653177E0
1.557946196E1,-9.996455428E-1,-3.495436646E-1,1.672030027E0,1.979180738E0
1.558948896E1,-7.234083112E-1,-3.757544301E-1,1.688834340E0,1.875279287E0
1.559951496E1,-4.093939003E-1,-3.059554494E-1,1.691233453E0,1.766771828E0
1.560954196E1,-1.647875837E-1,-2.921302379E-1,1.659283097E0,1.692842408E0
1.561956796E1,1.938947674E-2,-4.644274920E-1,1.830525824E0,1.888622154E0
1.562959496E1,1.651966330E-2,-6.013957047E-1,2.117139963E0,2.200961453E0
1.563962096E1,6.618856257E-2,-6.123861312E-1,2.311710742E0,2.392363737E0
1.564964796E1,6.044579281E-2,-4.673063321E-1,2.502430544E0,2.546406788E0
1.565967496E1,1.105715332E-1,-3.247228189E-1,2.495986912E0,2.519448678E0
1.566970096E1,2.610000089E-1,-3.857138829E-1,2.273548304E0,2.320758086E0
1.567972796E1,1.159227588E-1,-4.133624055E-1,1.951922207E0,1.998576210E0
1.568975396E1,-2.359596551E-1,-7.544906295E-2,1.437541476E0,1.458730618E0
1.569978096E1,-4.053056367E-1,3.010547518E-1,5.737323081E-1,7.642482477E-1
1.570980696E1,-4.729428652E-1,5.498237012E-1,-2.133081812E-1,7.559639120E-1
1.571983396E1,-4.434285691E-1,7.778222807E-1,-9.392768419E-1,1.297643010E0
1.572985996E1,-3.572578597E-1,7.626652014E-1,-1.303972360E0,1.552300004E0
1.573988696E1,-7.697713226E-2,6.272339659E-1,-1.356576836E0,1.496545568E0
1.574991396E1,1.410498981E-1,4.317634470E-1,-1.100021478E0,1.190110079E0
1.575993996E1,1.280778502E-1,1.117866394E-1,-7.223352009E-1,7.420703005E-1
1.576996696E1,2.099384308E-1,-2.306613285E-1,-5.653772217E-1,6.457013211E-1
1.577999296E1,3.658268081E-1,-3.736216947E-1,-3.720220792E-1,6.417342532E-1
1.579001996E1,3.343051628E-1,-3.967703464E-1,-1.584431720E-1,5.424858417E-1
1.580004596E1,1.300569865E-1,-4.306329609E-1,5.975971341E-2,4.537959785E-1
1.581007296E1,-1.324374976E-1,-4.568459556E-1,2.519302100E-1,5.382534242E-1
1.582009996E1,-3.512756465E-1,-2.787849731E-1,4.953544754E-1,6.682003422E-1
1.583012596E1,-4.895600308E-1,1.053199387E-1,4.522587419E-1,6.747586849E-1
1.584015296E1,-5.172414076E-1,5.823768683E-1,2.022271228E-1,8.047343037E-1
1.585017896E1,-4.562510014E-1,1.084618377E0,-7.028060853E-2,1.178771125E0
1.586020596E1,-3.185584284E-1,1.584048581E0,-4.624130166E-1,1.680629399E0
1.587023196E1,-1.223255056E-1,1.885994704E0,-8.043254435E-1,2.053990987E0
1.588025896E1,1.982615411E-1,2.044114964E0,-1.166068702E0,2.361658282E0
1.589028596E1,6.644789755E-1,2.045258094E0,-1.476379268E0,2.608506991E0
1.590031196E1,9.990872799E-1,1.895585600E0,-1.595173640E0,2.671329089E0
1.591033896E1,1.160893186E0,1.652391276E0,-1.613018172E0,2.584549775E0
1.592036496E1,1.221548912E0,1.397204021E0,-1.920984589E0,2.671056460E0
1.593039196E1,1.166760428E0,1.228100936E0,-1.936022458E0,2.572497767E0
1.594041796E1,1.057132663E0,9.767286236E-1,-1.959614804E0,2.431382004E0
1.595044496E1,8.983868243E-1,6.831393410E-1,-1.799964182E0,2.124535079E0
1.596047196E1,8.503372566E-1,5.933939362E-1,-1.633971670E0,1.935214001E0
1.597049796E1,9.197671683E-1,5.869724144E-1,-1.639376836E0,1.969280241E0
1.598052496E1,9.054247523E-1,5.357557023E-1,-1.503748330E0,1.835234915E0
1.599055096E1,7.928282095E-1,4.748841043E-1,-1.340433258E0,1.628143974E0
1.600057796E1,6.739844285E-1,4.690861149E-1,-1.234335530E0,1.482525208E0
1.601060496E1,6.315467991E-1,5.345421858E-1,-1.180980272E0,1.441978193E0
1.602063096E1,5.847729477E-1,5.738315646E-1,-1.173760130E0,1.431417098E0
1.603065796E1,4.279558133E-1,5.821479498E-1,-1.074579073E0,1.294898683E0
1.604068396E1,1.979507616E-1,5.137824140E-1,-8.170027918E-1,9.852159331E-1
1.605071096E1,-3.609581240E-2,3.075577692E-1,-6.568072093E-1,7.261476428E-1
1.606073696E1,-1.872374931E-1,1.163395282E-1,-4.046203065E-1,4.607714803E-1
1.607076396E1,-2.718700925E-1,-7.950641848E-3,-2.274572736E-1,3.545608145E-1
1.608079096E1,-2.235375195E-1,-7.455802951E-2,-1.665234393E-1,2.885445862E-1
1.609081696E1,-8.695365161E-2,-1.363884430E-1,7.484962285E-2,1.782279746E-1
1.610084396E1,3.501678184E-2,-2.400708324E-1,2.181894368E-1,3.262925220E-1
1.611086996E1,7.825145982E-2,-2.642764962E-1,3.697264624E-1,4.611540029E-1
1.612089696E1,6.194891095E-2,-2.481094383E-1,4.775415176E-1,5.417027432E-1
1.613092296E1,-3.068838045E-3,-2.635846244E-1,7.529927373E-1,7.977996831E-1
1.614094996E1,-1.653050988E-1,-4.351498985E-1,1.178392879E0,1.267000784E0
1.615097696E1,-3.323270132E-1,-8.357961814E-1,1.620935302E0,1.853760436E0
1.616100296E1,-4.537370642E-1,-1.293322534E0,2.066814732E0,2.479976539E0
1.617102996E1,-5.796419428E-1,-1.607285124E0,2.602782213E0,3.113490886E0
1.618105596E1,-6.798869734E-1,-1.862974947E0,3.019748915E0,3.612728257E0
1.619108283E1,-5.316794986E-1,-1.982621697E0,3.151626433E0,3.761146242E0
1.620110883E1,-3.274054849E-1,-1.729003834E0,3.003577856E0,3.481110246E0
1.621113583E1,-1.785528430E-1,-1.131859421E0,2.557203752E0,2.802191624E0
1.622116283E1,-1.150330044E-2,-4.473858916E-1,1.849073192E0,1.902461072E0
1.623118883E1,9.074586332E-2,1.074437388E-1,1.124123116E0,1.132886468E0
1.624121583E1,9.686380506E-2,2.153797035E-1,6.517423511E-1,6.932092798E-1
1.625124183E1,7.496393591E-2,-1.874904217E-2,3.888661534E-1,3.964694232E-1
1.626126883E1,7.135825038E-2,-7.823145138E-3,-5.240742445E-2,8.888047949E-2
1.627129483E1,1.130050439E-1,-1.393492903E-1,-1.918717039E-1,2.626844407E-1
1.628132183E1,1.937118226E-1,-6.819730407E-1,-2.497375041E-1,7.516517275E-1
1.629134883E1,1.187144845E-1,-1.194513506E0,1.038067889E-1,1.204878207E0
1.630137483E1,5.079739362E-2,-1.408832963E0,3.271113700E-1,1.447201624E0
1.631140183E1,1.291717181E-1,-1.373381879E0,3.772301942E-1,1.430092913E0
1.632142783E1,2.112635560E-1,-1.279330000E0,4.653249300E-1,1.377622891E0
1.633145483E1,1.478274789E-1,-1.081363305E0,4.100014991E-1,1.165890557E0
1.634148083E1,-7.467113659E-2,-7.978268480E-1,1.165782773E-1,8.097493148E-1
1.635150783E1,-3.178840251E-1,-4.536518775E-1,-1.661398619E-1,5.783188853E-1
1.636153483E1,-4.243415762E-1,-9.289144428E-2,-5.854588991E-1,7.290107793E-1
1.637156083E1,-4.380606790E-1,5.290820193E-2,-9.560577661E-1,1.052968608E0
1.638158783E1,-4.151626901E-1,6.283177656E-2,-1.205383042E0,1.276423193E0
1.639161383E1,-3.335047156E-1,2.250374034E-2,-1.395898776E0,1.435362396E0
1.640164083E1,-2.474043189E-1,-1.468737980E-1,-1.414778851E0,1.443738205E0
1.641166683E1,-1.137157729E-1,-3.051254371E-1,-1.336003992E0,1.375114350E0
1.642169383E1,9.010749355E-2,-3.345322175E-1,-1.364436663E0,1.407735263E0
1.643171983E1,2.832758175E-1,-4.557095493E-1,-1.334079089E0,1.437944156E0
1.644174683E1,4.846932471E-1,-6.190834589E-1,-1.344385976E0,1.557422719E0
1.645177383E1,6.410919401E-1,-6.403710515E-1,-1.499058278E0,1.751641996E0
1.646179983E1,7.613709202E-1,-5.043518419E-1,-1.526516218E0,1.778850253E0
1.647182683E1,7.824043782E-1,-4.430978360E-1,-1.522232548E0,1.767960473E0
1.648185283E1,8.350565086E-1,-4.121019286E-1,-1.476302669E0,1.745456084E0
1.649187983E1,9.201560082E-1,-1.550608866E-1,-1.588395547E0,1.842208287E0
1.650190583E1,9.676846620E-1,3.555490840E-2,-1.652257082E0,1.915106061E0
1.651193283E1,9.372798716E-1,-1.152805061E-2,-1.499282811E0,1.768184210E0
1.652195883E1,8.448625816E-1,-2.172202243E-1,-1.237276679E0,1.513879450E0
1.653198583E1,7.322506168E-1,-4.326455726E-1,-9.696741772E-1,1.289822146E0
1.654201283E1,5.126591639E-1,-5.958347102E-1,-6.828577244E-1,1.041217121E0
1.655203883E1,3.627951729E-1,-7.469456930E-1,-3.892491460E-1,9.170949261E-1
1.656206583E1,2.917563267E-1,-9.238977145E-1,-1.409295917E-1,9.790658256E-1
1.657209183E1,3.510826153E-1,-9.434352355E-1,-1.312811011E-1,1.015166870E0
1.658211883E1,4.302815433E-1,-8.890260167E-1,-6.301661253E-2,9.896871013E-1
1.659214483E1,4.131315867E-1,-7.440089290E-1,-6.151738644E-2,8.532358309E-1
1.660217183E1,2.079086430E-1,-6.829807352E-1,1.437473649E-1,7.282526989E-1
1.661219883E1,-2.519631006E-2,-8.508314194E-1,3.122594422E-1,9.066724422E-1
1.662222483E1,-2.033785857E-1,-8.383476140E-1,5.644404978E-1,1.030913501E0
1.663225183E1,-5.099659364E-1,-7.171196307E-1,8.400759047E-1,1.216574431E0
1.664227783E1,-7.091777232E-1,-6.838346480E-1,9.576745212E-1,1.373937174E0
1.665230483E1,-7.878719634E-1,-5.863965733E-1,9.736432672E-1,1.382962177E0
1.666233083E1,-8.487516379E-1,-4.730516234E-1,1.058975778E0,1.437214974E0
1.667235783E1,-8.887561677E-1,-3.298231990E-1,1.276551257E0,1.590048421E0
1.668238383E1,-8.044288661E-1,-7.220661742E-2,1.268344105E0,1.503667638E0
1.669241083E1,-6.273134881E-1,7.593239928E-2,1.337063507E0,1.478859954E0
1.670243683E1,-4.231071559E-1,-6.023432460E-2,1.410239072E0,1.473574593E0
1.671246383E1,-2.866540463E-1,-3.151272091E-1,1.470647242E0,1.531103854E0
1.672249083E1,-1.696294072E-1,-5.145632732E-1,1.561918770E0,1.653221020E0
1.673251683E1,-1.023821148E-1,-5.771254474E-1,1.618395272E0,1.721266724E0
1.674254383E1,-2.509210537E-1,-4.859890632E-1,1.794505221E0,1.876005260E0
1.675256983E1,-5.227734948E-1,-4.514441516E-1,1.797598398E0,1.925734652E0
1.676259683E1,-9.320438361E-1,-3.981892464E-1,1.575901802E0,1.873693378E0
1.677262283E1,-1.366325606E0,-1.068596202E-1,1.073885009E0,1.741118506E0
1.678264983E1,-1.655332718E0,4.407355974E-1,4.552086622E-1,1.772452877E0
1.679267583E1,-1.658827599E0,8.968256177E-1,5.797455847E-2,1.886628273E0
1.680270283E1,-1.377199673E0,8.875044981E-1,-4.351527125E-1,1.695199415E0
1.681272983E1,-1.149265120E0,6.002186967E-1,-7.998289347E-1,1.523416924E0
1.682275583E1,-9.751783074E-1,3.602533883E-1,-7.895302337E-1,1.305416878E0
1.683278283E1,-9.445815090E-1,1.296492894E-1,-6.285750979E-1,1.141993791E0
1.684280883E1,-9.320026132E-1,-6.737156393E-2,-1.512306315E-1,9.465931030E-1
1.685283583E1,-6.959574609E-1,-2.664310855E-1,1.035354781E-1,7.523708567E-1
1.686286183E1,-5.800339255E-1,-3.741872666E-1,2.972800452E-1,7.515523206E-1
1.687288883E1,-5.640522792E-1,-6.375689196E-1,4.417121190E-1,9.590405085E-1
1.688291483E1,-5.123198061E-1,-9.225229611E-1,4.942043281E-1,1.165228782E0
1.689294183E1,-5.511029258E-1,-8.402823114E-1,3.577496105E-1,1.066664700E0
1.690296783E1,-6.380889563E-1,-6.294947188E-1,-8.083600223E-2,8.999753199E-1
1.691299483E1,-6.885986669E-1,-3.330272904E-1,-5.625126708E-1,9.494713292E-1
1.692302083E1,-5.609792385E-1,5.094627835E-2,-1.108211673E0,1.243151777E0
1.693304783E1,-4.537771176E-1,3.525194954E-1,-1.509023103E0,1.614724247E0
1.694307483E1,-3.823177104E-1,5.024916964E-1,-1.729699945E0,1.841338274E0
1.695310083E1,-2.143954709E-1,6.180988609E-1,-1.878824995E0,1.989471030E0
1.696312783E1,6.184746176E-3,6.755402264E-1,-1.987116013E0,2.098814641E0
1.697315383E1,6.695200793E-2,6.281156529E-1,-2.075290856E0,2.169295734E0
1.698318083E1,-5.129411459E-2,5.258814727E-1,-2.103325331E0,2.168676983E0
1.699320683E1,-2.224551268E-1,4.706681156E-1,-2.046486887E0,2.111663642E0
1.700323383E1,-2.650521659E-1,2.397590296E-1,-1.901557215E0,1.934853195E0
1.701325983E1,-2.964670629E-1,-1.982468135E-1,-1.631272010E0,1.669803249E0
1.702328683E1,-2.608017518E-1,-2.588746008E-1,-1.513478681E0,1.557450266E0
1.703331283E1,-1.461711819E-1,1.751014691E-1,-1.625110799E0,1.641039807E0
1.704333983E1,-4.854680032E-2,5.421066556E-1,-1.677612364E0,1.763694889E0
1.705336683E1,1.706480652E-2,6.804145385E-1,-1.696895896E0,1.828308189E0
1.706339283E1,1.429050735E-1,8.342954935E-1,-1.563993947E0,1.778355391E0
1.707341983E1,3.418450378E-1,1.051258915E0,-1.451104093E0,1.824200216E0
1.708344583E1,4.416638064E-1,1.097336948E0,-1.308323273E0,1.763781472E0
1.709347283E1,3.851006927E-1,1.045275167E0,-1.068680402E0,1.543690552E0
1.710349883E1,1.995033436E-1,9.432150147E-1,-8.508108079E-1,1.285820819E0
1.711352583E1,-9.248906448E-3,7.944122203E-1,-6.400087434E-1,1.020189938E0
1.712355183E1,-1.786783388E-1,6.080857599E-1,-4.196172452E-1,7.601137235E-1
1.713357883E1,-2.522121189E-1,5.135322994E-1,-3.008544481E-1,6.464052710E-1
1.714360483E1,-1.578597660E-1,5.220294732E-1,-2.727679324E-1,6.097842418E-1
1.715363183E1,-7.055396587E-4,4.633369497E-1,-2.422057056E-1,5.228242827E-1
1.716365783E1,5.716661945E-2,4.504120450E-1,-2.038403696E-1,4.976845677E-1
1.717368483E1,1.330453523E-2,4.577070678E-1,-8.327195227E-2,4.654105592E-1
1.718371083E1,-8.105329938E-2,5.026915981E-1,1.125144625E-1,5.214671461E-1
1.719373863E1,-2.438819562E-1,5.232536243E-1,3.997443134E-1,7.021882084E-1
1.720376463E1,-2.999382625E-1,4.438915955E-1,6.862894553E-1,8.706296149E-1
1.721379163E1,-3.906907039E-1,1.536132257E-1,1.123664694E0,1.199524320E0
1.722381863E1,-7.565868015E-1,-1.130332658E-1,1.676621261E0,1.842894180E0
1.723384463E1,-1.003061559E0,-3.076367066E-1,2.090357376E0,2.338881527E0
1.724387163E1,-1.087661341E0,-4.216520032E-1,2.320809594E0,2.597490091E0
1.725389763E1,-9.970449205E-1,-4.525323550E-1,2.541265996E0,2.767113472E0
